anime_id,producers
52826,ABC Animation
52826,Heart Company
52826,Bandai Namco Music Live
33486,Dentsu
33486,Yomiuri Telecasting
33486,Movic
33486,Sony Music Entertainment
33486,TOHO animation
33486,Shueisha
40815,WOWOW
40815,Genco
40815,MediaNet
40815,KlockWorx
40815,flying DOG
40815,BS Fuji
40815,Yomiuri TV Enterprise
40815,ABC Animation
40815,Happinet
40815,Tokyo Animator Gakuin
40815,TO Books
40815,JTB Next Creation
20899,Yomiko Advertising
20899,Warner Bros. Japan
20899,KlockWorx
20899,Medicos Entertainment
20899,Shueisha
14713,TV Tokyo
14713,Dentsu
14713,Sotsu
14713,Pony Canyon
14713,Hakusensha
14713,DAX Production
48895,AT-X
48895,Hakuhodo DY Music & Pictures
48895,NTT Plala
48895,Kadokawa
339,Genco
339,Pioneer LDC
28025,Aniplex
34076,Lantis
34076,Good Smile Company
34076,Docomo Anime Store
34076,Yomiuri TV Enterprise
34076,DMM.com
34076,Cygames
23283,Aniplex
23283,Dentsu
23283,Fuji TV
23283,Tohokushinsha Film Corporation
23283,Kyoraku Industrial Holdings
24833,Dentsu
24833,Studio Hibari
24833,Fuji TV
24833,DAX Production
24833,BS Fuji
24833,Avex Pictures
24833,Shueisha
16918,Aniplex
16918,Dentsu
16918,Fuji TV
16918,Kyoraku Industrial Holdings
15059,Avex Entertainment
15059,Animax
49709,NHK
49709,Kodansha
49709,NHK Enterprises
135,TV Tokyo
135,Dentsu
135,Dream Force
39198,AT-X
39198,Docomo Anime Store
39198,Shueisha
39198,Kadokawa Media House
39198,Kadokawa
3927,Mainichi Broadcasting System
50796,TV Tokyo
50796,Pony Canyon
50796,Ultra Super Pictures
50796,Shogakukan
50796,MAGNET
50796,CHOCOLATE
13759,Frontier Works
13759,Genco
13759,Media Factory
13759,Animax
13759,Mainichi Broadcasting System
13759,ASCII Media Works
13759,Sony Music Communications
4722,Sotsu
4722,Pony Canyon
4722,Hakusensha
4722,TV Tokyo Music
32282,Dentsu
32282,Lantis
32282,Mainichi Broadcasting System
32282,KlockWorx
32282,Showgate
32282,Shueisha
4224,Genco
4224,Starchild Records
4224,Magic Capsule
4224,Yomiuri Advertising
4224,TV Tokyo Music
54112,Shogakukan-Shueisha Productions
54112,dugout
42429,WOWOW
42429,KlockWorx
42429,flying DOG
42429,BS Fuji
42429,Yomiuri TV Enterprise
42429,TO Books
42429,JTB Next Creation
42429,MediaNet Pictures
42429,Happinet Phantom Studios
12189,Lantis
12189,Kadokawa Shoten
12189,KlockWorx
12189,chara-ani.com
12189,Animation Do
22145,Aniplex
22145,Square Enix
22145,Mainichi Broadcasting System
22145,Movic
22145,DeNA
19815,Frontier Works
19815,Media Factory
19815,Movic
19815,AT-X
1486,TV Tokyo
1486,Nihon Ad Systems
1486,Pony Canyon
11771,Bandai Visual
11771,Lantis
11771,Nihon Ad Systems
11771,Mainichi Broadcasting System
11771,Banpresto
11771,Shueisha
11771,BS11
50631,TV Tokyo
50631,Dentsu
50631,Shogakukan-Shueisha Productions
50631,Half H.P Studio
50631,Nippon Columbia
35062,Production I.G
35062,Shochiku
35062,flying DOG
35062,Mag Garden
42941,TOHO animation
42941,Cygames
52741,TMS Entertainment
52741,Mainichi Broadcasting System
52741,Shueisha
40907,TV Asahi
24277,TV Tokyo
24277,MediaNet
24277,TOHO animation
24277,Akita Shoten
39783,Pony Canyon
39783,Kodansha
39783,DAX Production
39783,BS11
39783,Nichion
39783,GYAO!
39783,Good Smile Film
39783,MAGNET
6547,Aniplex
6547,Dentsu
6547,Mainichi Broadcasting System
6547,CBC Television
6547,Movic
6547,Visual Arts
6547,ASCII Media Works
1471,Unknown
2025,Aniplex
2025,Square Enix
2025,Mainichi Broadcasting System
2025,Movic
2025,Myrica Music
27833,Aniplex
38668,Shogakukan-Shueisha Productions
38668,Mainichi Broadcasting System
38668,Movic
38668,TOHO animation
38668,BS11
38668,Shogakukan
38668,Sumitomo
38668,RAY
38668,Pia
1974,TMS Entertainment
1974,MediaNet
8425,TV Tokyo
8425,Kadokawa Shoten
8425,KlockWorx
8425,Memory-Tech
8425,NTT Docomo
38993,Dentsu
38993,TMS Entertainment
38993,Asmik Ace
38993,TOHO animation
38993,Shogakukan
38993,Sumitomo
237,Aniplex
237,Bandai Visual
237,Kadokawa Shoten
237,Mainichi Broadcasting System
237,Bandai
237,Ashi Productions
237,Sony Music Entertainment
237,Bandai Namco Games
237,Hakuhodo DY Media Partners
237,Bandai Channel
237,USEN
31251,Sotsu
31251,Asatsu DK
31251,Mainichi Broadcasting System
41402,NHK
41402,NHK Enterprises
1559,TV Tokyo
1559,Tokyo Movie Shinsha
1559,Shogakukan
34822,Sotsu
34822,Mainichi Broadcasting System
34822,flying DOG
2164,Bandai Visual
2164,NHK
2164,Tokuma Shoten
18679,Aniplex
18679,Dentsu
18679,Kadokawa Shoten
18679,Mainichi Broadcasting System
18679,Movic
18679,Ultra Super Pictures
18679,Lucent Pictures Entertainment
2034,TBS
2034,TAP
2034,Sony Music Entertainment
2034,Shueisha
2034,Nichion
25013,VAP
25013,Hakusensha
25013,AT-X
25013,Delfi Sound
25013,Marvelous AQL
25013,Tokyo MX
25013,Age Global Networks
25013,Docomo Anime Store
25013,Top-Insight International
37870,Ultra Super Pictures
37870,Bushiroad
37870,Tokyo MX
37870,Good Smile Company
37870,HoriPro International
37870,Cloud22
889,Geneon Universal Entertainment
889,Shogakukan-Shueisha Productions
36456,Dentsu
36456,Yomiuri Telecasting
36456,Movic
36456,Sony Music Entertainment
36456,TOHO animation
36456,Shueisha
72,Tatsunoko Production
72,Kadokawa Shoten
72,Fuji TV
72,Imagica
72,Rakuonsha
72,Kadokawa Pictures Japan
72,KlockWorx
72,Happinet Pictures
72,Animation Do
2004,VAP
2004,Nippon Television Network
1482,TV Tokyo
1482,Aniplex
1482,Dentsu
1482,Half H.P Studio
1482,Sony Music Entertainment
1482,Studio Jack
589,TV Asahi
153,NHK
153,Sogo Vision
1914,NHK
1914,Sogo Vision
42923,Aniplex
42923,Movic
42923,ABC Animation
535,J.C.Staff
535,TV Tokyo
535,SoftX
16049,Geneon Universal Entertainment
16049,Movic
16049,AT-X
16049,Warner Bros. Japan
16049,ASCII Media Works
6211,Dentsu
6211,Fuji TV
6211,Asmik Ace
6211,Sony Music Entertainment
6211,Sakura Create
14813,Geneon Universal Entertainment
14813,TBS
14813,Delfi Sound
14813,Marvelous AQL
14813,Atelier Musa
40174,AT-X
40174,Avex Pictures
40174,CyberAgent
40174,dugout
27663,NHK
7054,Geneon Universal Entertainment
7054,TBS
7054,Hakusensha
7054,Half H.P Studio
14513,Aniplex
14513,Dentsu
14513,Shogakukan-Shueisha Productions
14513,Mainichi Broadcasting System
14513,Movic
14513,GYAO!
44235,Unknown
49782,Aniplex
49782,WOWOW
49782,Tokyo MX
49782,Shueisha
49782,BS Asahi
16706,TV Tokyo
16706,Geneon Universal Entertainment
16706,Shogakukan
16706,Imagine
6045,VAP
6045,Nippon Television Network
6045,Shueisha
35788,Lantis
35788,Warner Bros. Japan
35788,KlockWorx
35788,Shueisha
1065,Asatsu DK
1065,Fuji TV
1065,TOHO
66,Genco
66,Lantis
66,Imagica
66,TV Tokyo Music
66,Cosmic Ray
66,King Records
2167,Pony Canyon
2167,TBS
2167,Movic
2167,Animation Do
4789,Unknown
16,Dentsu
16,Genco
16,Fuji TV
16,Asmik Ace
16,Shueisha
27989,Lantis
27989,Pony Canyon
27989,Rakuonsha
9996,NHK
9996,Sogo Vision
39468,WOWOW
39468,Genco
39468,MediaNet
39468,KlockWorx
39468,flying DOG
39468,BS Fuji
39468,Yomiuri TV Enterprise
39468,ABC Animation
39468,Happinet
39468,Tokyo Animator Gakuin
39468,TO Books
39468,JTB Next Creation
20,TV Tokyo
20,Aniplex
20,Shueisha
50346,Aniplex
50346,Dentsu
50346,Shogakukan-Shueisha Productions
50346,Animax
50346,Fuji TV
50346,Ultra Super Pictures
50346,Shogakukan
50346,Fuji Creative
50346,Tohan Corporation
861,TBS
861,BMG Japan
861,Kids Station
861,Kodansha
861,Movic
23199,Aniplex
23199,Square Enix
23199,Mainichi Broadcasting System
23199,Movic
23199,ASCII Media Works
40716,Dentsu
40716,Marvelous Entertainment
40716,Kodansha
40716,AT-X
40716,Studio Mausu
40716,Tokyo MX
40716,Avex Pictures
40716,A-Sketch
9656,VAP
9656,Nippon Television Network
9656,Shueisha
40397,Lantis
40397,FuRyu
846,Sotsu
846,Marvelous Entertainment
846,Studio Jack
53199,Sotsu
53199,Mainichi Broadcasting System
53199,Bandai Namco Filmworks
77,Starchild Records
77,Omnibus Japan
16067,Geneon Universal Entertainment
16067,Sotsu
16067,Animax
16067,Rondo Robe
16067,Showgate
16067,Infinite
46422,Pony Canyon
46422,Hakusensha
46422,BS11
46422,Crunchyroll
46422,Contents Seed
46422,WOWMAX
7720,Aniplex
7720,Mainichi Broadcasting System
7720,TBS
7720,Kodansha
7720,Movic
7720,Rakuonsha
30015,Aniplex
30015,Half H.P Studio
30015,comico
30015,Hakuhodo DY Media Partners
30015,Lawson
30015,C & I entertainment
30015,TMS Music
35790,Frontier Works
35790,AT-X
35790,Nippon Columbia
35790,Glovision
35790,Good Smile Company
35790,Sammy
35790,Crunchyroll
35790,Kadokawa Media House
35790,NTT Plala
35790,Kadokawa
42249,Mainichi Broadcasting System
42249,Pony Canyon
42249,Kodansha
42249,AT-X
42249,Ultra Super Pictures
42249,Studio Mausu
42249,Sammy
31173,Hakusensha
31173,Warner Bros. Japan
31173,KlockWorx
31173,Showgate
42250,Kadokawa
27831,Aniplex
387,Kadokawa Shoten
387,Fuji TV
387,Studio Tulip
39570,Square Enix
39570,Mainichi Broadcasting System
39570,Magic Capsule
39570,Warner Bros. Japan
39570,KlockWorx
39570,Good Smile Company
223,Fuji TV
223,Shueisha
967,Fuji TV
33206,Lantis
33206,Pony Canyon
33206,ABC Animation
25879,Aniplex
32615,AT-X
32615,Enterbrain
32615,Sony Music Communications
32615,Kadokawa
996,TV Asahi
996,Toei Advertising
1530,Pony Canyon
1530,TBS
1530,Movic
5678,NHK
5678,Kadokawa Shoten
5678,NHK-BS2
5678,KlockWorx
5678,flying DOG
41169,Kadokawa
41169,Bandai Namco Arts
20507,Avex Entertainment
20507,Dentsu
20507,Shochiku
20507,Kodansha
20507,Movic
20507,Ai Addiction
20507,Lawson HMV Entertainment
20507,A-Sketch
36949,Shueisha
2076,Dentsu
2076,Yomiuri Telecasting
10721,Starchild Records
10721,Mainichi Broadcasting System
17549,TV Tokyo
17549,Lantis
17549,Media Factory
17549,Kadokawa Shoten
17549,AT-X
17549,Sony Music Communications
10049,Yomiuri Telecasting
10049,Yomiko Advertising
10049,Pony Canyon
10049,TOHO
10049,Shueisha
10049,BS11
10049,Imagine
31174,TV Tokyo
31174,Dentsu
31174,Rakuonsha
31174,Avex Pictures
31174,Daiichi Shokai
31174,Fujio Production
5682,Genco
5682,Media Factory
2618,Madhouse
35968,Aniplex
35968,Dentsu
35968,Fuji TV
35968,Half H.P Studio
35968,Ichijinsha
35968,Kanetsu Investment
35968,Christmas Holly
54790,Dentsu
54790,Kodansha
54790,Fuji TV
54790,KlockWorx
54790,BS Fuji
54790,Crunchyroll
54790,Tohan Corporation
54790,NetEase
38084,Aniplex
38084,Notes
38084,Delightworks
122,Nihon Ad Systems
269,TV Tokyo
269,Aniplex
269,Dentsu
269,TV Tokyo Music
269,Shueisha
21855,Aniplex
21855,Kodansha
38337,Unknown
11239,Aniplex
11239,Lantis
11239,TBS
11239,Movic
11239,Houbunsha
11239,Grooove
38080,WOWOW
38080,Movic
38080,KlockWorx
38080,Memory-Tech
38080,King Records
38080,Shueisha
38080,Pony Canyon Enterprises
15689,Aniplex
15689,Kodansha
52347,Dentsu
52347,Mainichi Broadcasting System
52347,Kodansha
52347,flying DOG
52347,Sammy
52347,Crunchyroll
52347,Tencent Japan
18179,TV Tokyo
18179,MediaNet
18179,TOHO animation
18179,Akita Shoten
658,VAP
658,Nippon Television Network
15,TV Tokyo
15,Nihon Ad Systems
15,TV Tokyo Music
15,Shueisha
73,WOWOW
73,Kadokawa Shoten
73,KlockWorx
73,Happinet Pictures
11739,TV Tokyo
11739,Aniplex
11739,Square Enix
11739,Nihon Ad Systems
11739,Movic
427,Production I.G
427,TV Tokyo
427,Hal Film Maker
427,HoriPro
427,MediaNet
6774,Dentsu
6774,Fuji TV
6774,Asmik Ace
6774,Sony Music Entertainment
6774,Bungeishunjuu
12031,NHK
12031,Sogo Vision
17265,NHK
37675,AT-X
37675,Hakuhodo DY Music & Pictures
37675,NTT Plala
37675,Kadokawa
29803,AT-X
29803,Grooove
29803,Hakuhodo DY Music & Pictures
29803,Kadokawa
27775,Aniplex
27775,Movic
27775,AT-X
27775,ASCII Media Works
27775,Bushiroad
27775,MAGES.
27775,Asahi Broadcasting
27775,BS11
48580,Aniplex
48580,Square Enix
48580,Hakuhodo DY Music & Pictures
48580,Contents Seed
51552,Square Enix
51552,Glovision
51552,Toys Factory
51552,Miracle Bus
51552,Kadokawa
51552,Bandai Namco Music Live
28,TV Tokyo
28,Aniplex
28,d-rights
28,Tohokushinsha Film Corporation
28,Atelier Musa
30279,Sotsu
30279,Pony Canyon
14075,Aniplex
14075,Dentsu
14075,Square Enix
14075,Mainichi Broadcasting System
14075,Yahoo! Japan
1470,Yomiuri Telecasting
38408,Dentsu
38408,Yomiuri Telecasting
38408,Movic
38408,Sony Music Entertainment
38408,TOHO animation
38408,Shueisha
790,Geneon Universal Entertainment
790,WOWOW
790,Rondo Robe
790,Geneon Entertainment USA
35222,Bandai Visual
35222,Lantis
35222,Nihon Ad Systems
35222,Hakusensha
35222,Banpresto
35222,Marui Group
3907,TV Tokyo
3907,SoftX
9289,Bandai Visual
9289,Sotsu
9289,Yomiuri Telecasting
9289,Lantis
9289,Pony Canyon
9289,Showgate
9289,Infinite
7062,Aniplex
7062,Lantis
7062,TBS
7062,Movic
7062,Houbunsha
13331,Geneon Universal Entertainment
13331,Shogakukan-Shueisha Productions
85,Sotsu
85,Nagoya Broadcasting Network
48926,TV Tokyo
48926,Dentsu
48926,Shogakukan-Shueisha Productions
48926,Half H.P Studio
48926,Nippon Columbia
27947,TMS Entertainment
27947,TMS Music
1088,Artland
1088,Mainichi Broadcasting System
1088,Studio Nue
1088,Big West
1088,Anime Friend
1088,Harmony Gold
28297,VAP
28297,Nippon Television Network
28297,Shueisha
114,TV Tokyo Music
12815,TV Tokyo
12815,Avex Entertainment
37786,AT-X
37786,Sony Music Communications
37786,Docomo Anime Store
37786,Kadokawa Media House
37786,Kadokawa
32995,Dentsu
32995,TV Asahi
32995,Movic
32995,Avex Pictures
32995,CIC
32995,Cygames
3228,Starchild Records
41389,Shogakukan-Shueisha Productions
41389,Warner Bros. Japan
41389,KlockWorx
41389,Shogakukan
41389,Crunchyroll
31098,Sotsu
31098,Showgate
31098,Tokuma Japan Communications
31098,Daiichi Shokai
532,TV Asahi
532,Toei Advertising
2924,Rondo Robe
31339,NBCUniversal Entertainment Japan
2829,Fuji TV
14719,Yomiko Advertising
14719,Warner Bros. Japan
14719,KlockWorx
14719,Medicos Entertainment
14719,Shueisha
49828,Sotsu
49828,Mainichi Broadcasting System
49828,Bandai Namco Filmworks
3572,Bandai Visual
3572,Mainichi Broadcasting System
3572,Big West
957,NHK
957,Sogo Vision
24,TV Tokyo
24,Sotsu
24,Marvelous Entertainment
24,Starchild Records
24,Media Factory
24,DAX Production
24,Studio Jack
10080,TV Tokyo
10080,Geneon Universal Entertainment
1695,Unknown
36563,TBS
36563,Kodansha
36563,Bandai Namco Arts
36563,TMS Music
2159,Aniplex
2159,Mainichi Broadcasting System
2159,TBS
2159,Kodansha
2159,Movic
2159,Rakuonsha
20057,Bandai Visual
20057,flying DOG
20057,Bandai Namco Entertainment
2158,Aniplex
2158,Mainichi Broadcasting System
2158,SKY Perfect Well Think
31964,Dentsu
31964,Mainichi Broadcasting System
31964,Movic
31964,TOHO animation
31964,Shueisha
7645,Unknown
36028,Magic Capsule
36028,NBCUniversal Entertainment Japan
36028,Tokyo MX
36028,Good Smile Company
36028,Sammy
36028,Shueisha
36028,JR East Marketing & Communications
36028,Twin Engine
934,Geneon Universal Entertainment
934,Frontier Works
934,Sotsu
934,DAX Production
36593,Asahi Broadcasting
36593,ABC Animation
36593,Echoes
1594,Aniplex
1594,SKY Perfect Well Think
35075,Kodansha
35075,King Records
52976,Aniplex
52976,VAP
52976,Hakusensha
52976,Movic
52976,Yahoo! Japan
52976,Good Smile Company
52976,Beyond C.
52976,KDDI
52976,Rialto Entertainment
51680,TV Tokyo
51680,AT-X
51680,Magic Capsule
51680,Avex Pictures
55742,flying DOG
55742,bilibili
55742,Mag Garden
55742,Chiptune
55742,Twin Engine
569,VAP
569,Big West
569,King Records
569,Media Rings
569,TV Setouchi
54918,Mainichi Broadcasting System
54918,Pony Canyon
54918,Kodansha
54918,AT-X
54918,Ultra Super Pictures
54918,Studio Mausu
54918,Sammy
22,Production I.G
22,Nihon Ad Systems
6377,Unknown
35507,Studio Hibari
35507,Lantis
35507,AT-X
35507,Sony Music Communications
35507,Toranoana
35507,Crunchyroll
35507,Kadokawa Media House
35507,Kadokawa
35507,AKABEiSOFT2
9513,Pierrot
9513,Dentsu
9513,Yomiuri Telecasting
9513,Shueisha
37435,Fuji TV
37435,flying DOG
37435,BS Fuji
37435,Hakuhodo DY Music & Pictures
37435,Hakuhodo DY Media Partners
48702,Mainichi Broadcasting System
48702,Shogakukan
48702,dugout
48702,DMM Music
48702,Creek
2828,ImaginAsian Entertainment
249,Kyoto Animation
249,Shogakukan-Shueisha Productions
249,Yomiuri Telecasting
42745,Pony Canyon
42745,Houbunsha
42745,Medicos Entertainment
42745,BS11
42745,RAY
42745,Nichion
25517,Aniplex
25517,Yomiuri Telecasting
25517,DAX Production
322,Aniplex
322,Dentsu
322,Fuji TV
322,Shodensha
2605,Starchild Records
2605,Omnibus Japan
9941,Bandai Visual
9941,Mainichi Broadcasting System
9941,Tohokushinsha Film Corporation
37029,Unknown
5680,Pony Canyon
5680,TBS
5680,Movic
5680,Rakuonsha
5680,Animation Do
39534,Square Enix
39534,Studio Hibari
39534,Pony Canyon
39534,TBS
39534,Half H.P Studio
39534,Contents Seed
31741,Aniplex
31741,Mainichi Broadcasting System
31741,Shogakukan
795,NHK
400,Sotsu
400,Victor Entertainment
11123,Lantis
11123,Kadokawa Shoten
11123,AT-X
11123,KlockWorx
3588,TV Tokyo
3588,Aniplex
3588,Dentsu
3588,Media Factory
52093,TOHO
17909,Bandai Visual
17909,Yomiuri Telecasting
17909,Lantis
17909,Kids Station
17909,Magic Capsule
17909,Good Smile Company
53126,Aniplex
53126,Movic
53126,Tokyo MX
53126,BS11
53126,Egg Firm
53126,Kadokawa
53126,COMICSMART
6586,Pierrot
6586,Yomiuri Telecasting
6586,DAX Production
6586,Shueisha
849,Lantis
849,Kadokawa Shoten
849,Kadokawa Pictures Japan
849,KlockWorx
32093,Bandai Visual
32093,Dentsu
32093,Frontier Works
32093,Lantis
32093,Shochiku
32093,Mainichi Broadcasting System
32093,Movic
32093,Yahoo! Japan
32093,Grooove
52305,Aniplex
52305,Seikaisha
52305,Crunchyroll
52305,INSPION Edge
890,Victor Entertainment
890,Tokyu Agency
32998,Shochiku
32998,Mainichi Broadcasting System
32998,Shochiku Music Publishing
39195,Movic
39195,Fuji TV
39195,Bandai
39195,TOHO
39195,BS Fuji
39195,TOHO animation
39195,Q-Tec
39195,Akita Shoten
39195,Hakuhodo DY Media Partners
39195,Bandai Spirits
39195,Toho Music
388,TV Tokyo
388,Sotsu
388,Marvelous Entertainment
388,Delfi Sound
23289,TV Tokyo
23289,Frontier Works
23289,Media Factory
23289,AT-X
23289,Sony Music Communications
267,Tohokushinsha Film Corporation
3604,Aniplex
3604,Lantis
3604,TBS
3604,Movic
3604,Houbunsha
40046,Toei Animation
40046,BS11
40046,Kadokawa Media House
40046,NTT Plala
40046,Kadokawa
40046,Anima&Co.
4087,Media Factory
4087,Shochiku
4087,Yomiko Advertising
4087,Fuji TV
39575,Movic
39575,Crunchyroll
39575,North Stars Pictures
39575,JY Animation
39575,CA-Cygames Anime Fund
39575,Mixer
12445,Square Enix
12445,Media Factory
6582,flying DOG
10521,Aniplex
10521,Yomiuri Telecasting
10521,Rakuonsha
12403,Sotsu
12403,Pony Canyon
12403,DAX Production
31478,Lantis
31478,Movic
31478,KlockWorx
31478,Bandai Namco Live Creative
31478,Glovision
31478,Lawson HMV Entertainment
31478,Sony PCL
31478,Kadokawa
2035,Unknown
49220,Movic
49220,AT-X
49220,Sammy
49220,BS11
49220,Kadokawa Media House
49220,Kadokawa
1485,TV Tokyo
1485,Youmex
1485,Yomiuri Advertising
46352,Mainichi Broadcasting System
46352,Kodansha
46352,DMM pictures
46352,Bit grooove promotion
46352,DMM Music
2471,TV Asahi
2471,Asatsu DK
40956,Mainichi Broadcasting System
40956,Kodansha
40956,bilibili
40956,DMM pictures
40956,DMM Music
28669,Unknown
2762,TOHO
253,Bandai Visual
253,Sotsu
33489,Ultra Super Pictures
33489,TOHO animation
33489,Good Smile Company
34745,TV Tokyo
34745,Square Enix
34745,Lantis
34745,Kadokawa Shoten
34745,AT-X
34745,Magic Capsule
34745,Sony Music Communications
49784,NHK
49784,NHK Enterprises
50739,Pony Canyon
50739,Movic
50739,TOHO animation
50739,Tokyo MX
50739,Good Smile Company
50739,Pia
50739,SB Creative
1172,SoftX
202,Bandai Visual
202,Asatsu DK
202,Fuji TV
21185,NHK
1472,Unknown
12413,Geneon Universal Entertainment
12413,Shogakukan-Shueisha Productions
42670,WOWOW
42670,Nippon Columbia
42670,Tokyo MX
42670,BS11
42670,Cygames
34451,Nihon Ad Systems
34451,Mainichi Broadcasting System
34451,TOHO animation
34451,Shueisha
97,GDH
97,Victor Entertainment
97,TV Tokyo Music
51297,Square Enix
51297,Mainichi Broadcasting System
51297,Movic
51297,King Records
51297,BS11
51297,NewGin
51297,GREE Entertainment
397,Bandai Visual
397,WOWOW
43439,Aniplex
43439,WOWOW
43439,Tokyo MX
43439,Shueisha
43439,BS Asahi
45055,Pony Canyon
45055,Bit grooove promotion
22319,Marvelous AQL
22319,TC Entertainment
22319,Shueisha
40935,Movic
40935,Fuji TV
40935,Bandai
40935,BS Fuji
40935,TOHO animation
40935,Q-Tec
40935,Akita Shoten
40935,Hakuhodo DY Media Partners
40935,Bandai Spirits
40935,Toho Music
1491,Fuji TV
283,Unknown
966,TV Asahi
41461,AT-X
41461,Nippon Columbia
41461,Docomo Anime Store
41461,Kadokawa Media House
41461,Kadokawa
29787,Frontier Works
29787,AT-X
29787,Magic Capsule
29787,Bushiroad
29787,Showgate
29787,Houbunsha
29787,NBCUniversal Entertainment Japan
29787,i0+
29787,Hakuhodo DY Music & Pictures
29787,RAY
49738,Dentsu
49738,Pony Canyon
49738,Fuji TV
49738,Asmik Ace
49738,BS Fuji
49738,bilibili
20431,Starchild Records
20431,Mainichi Broadcasting System
20431,Kodansha
3545,Asatsu DK
3545,Fuji TV
48849,Shochiku
48849,Marui Group
48849,BS Asahi
80,Sotsu
80,Nagoya Broadcasting Network
49776,Pony Canyon
49776,Bushiroad
49776,Tokyo MX
49776,Docomo Anime Store
49776,bilibili
49776,Micro Magazine Publishing
49776,Bushiroad Move
49776,Micro House
1425,VAP
1425,Animax
1425,Studio Jack
1425,Streamline Pictures
19111,Bandai Visual
19111,Lantis
19111,Bushiroad
13203,Tohokushinsha Film Corporation
13203,Po10tial
13203,Nippon Television Network
7588,Dentsu
7588,Media Factory
7588,Movic
7588,Fuji TV
7588,Shogakukan
552,Yomiko Advertising
552,Fuji TV
31433,Shochiku
21877,Square Enix
