anime_id,studios
13165,Dongwoo A&E
48061,Unknown
49968,Unknown
46204,Unknown
38099,Unknown
47349,Unknown
47170,Unknown
47169,Unknown
13463,Kachidoki Studio
29487,Studio Hibari
48034,Unknown
32842,DLE
35112,Unknown
30417,DLE
33002,DLE
33842,Unknown
56476,Unknown
25503,Steve N Steven
47892,Unknown
31640,Steve N Steven
47807,Unknown
46413,Unknown
56412,Unknown
56413,Unknown
56414,Unknown
47113,Unknown
24121,Unknown
33310,Knack Productions
23607,Gallop
47111,Unknown
46740,Unknown
10855,Shogakukan Music & Digital Entertainment
40087,Shogakukan Music & Digital Entertainment
23347,Unknown
37244,10Gauge
26163,Fanworks
32660,Unknown
43642,Shanghai Animation Film Studio
45222,Unknown
45221,Unknown
31237,Doga Kobo
45223,Unknown
47293,Unknown
31464,DLE
44465,Unknown
20005,Unknown
46228,Unknown
17423,Toei Animation
54291,Unknown
47894,Unknown
47898,Unknown
47895,Unknown
47897,Unknown
47806,Unknown
53116,DLE
34235,TMS Entertainment
34235,Studio Comet
40089,Unknown
48594,Studio Comet
33835,Doga Kobo
35963,Doga Kobo
25609,Polygon Pictures
25611,Polygon Pictures
25615,Polygon Pictures
41101,Kachidoki Studio
53089,DLE
46144,Unknown
53830,Studio A. Craft
48245,Unknown
48250,Unknown
27461,Unknown
56360,Unknown
56361,Unknown
38612,SAMG Entertainment
44676,Unknown
48231,Unknown
56409,Unknown
37752,Unknown
16650,Shin-Ei Animation
48273,Unknown
37686,Unknown
52935,OLM Digital
53115,DLE
9426,TMS Entertainment
11589,Unknown
44860,Unknown
44861,Unknown
42922,Unknown
46424,Unknown
45770,Unknown
47239,Unknown
45820,Unknown
48032,Unknown
49992,Unknown
43941,Unknown
48080,Unknown
49971,Unknown
47526,Unknown
45824,Unknown
46268,Unknown
46579,Unknown
46577,Unknown
46580,Unknown
46582,Unknown
46578,Unknown
46581,Unknown
45829,Unknown
46423,Unknown
47828,Unknown
47829,Unknown
48089,Unknown
46148,Unknown
47978,Unknown
47019,Unknown
45986,Unknown
47272,Unknown
47126,Unknown
47127,Unknown
47125,Unknown
8195,Pierrot
47124,Unknown
46694,Unknown
45815,Hong Ying Animation
47552,Unknown
47570,Unknown
46016,Unknown
48049,Unknown
46827,Unknown
47968,Unknown
56151,Unknown
46616,Unknown
44132,Unknown
44133,Unknown
48028,Unknown
45719,Unknown
46625,Unknown
46212,Unknown
46173,Unknown
46175,Unknown
44179,Unknown
46302,Unknown
44366,Unknown
44369,Unknown
45078,Creative Power Entertaining
46068,Unknown
45994,Unknown
45964,Unknown
46410,Unknown
18937,Studio Kikan
18937,Pierrot Plus
47925,Unknown
46229,Unknown
44583,Yokohama Animation Lab
44583,Cloud Hearts
41277,Unknown
55087,Unknown
47097,Unknown
46532,Unknown
16526,Tsuchida Productions
46879,Unknown
46881,Unknown
46880,Unknown
52066,Unknown
38451,Unknown
45404,Unknown
43843,Shanghai Animation Film Studio
47002,Unknown
11545,Shin-Ei Animation
19467,Unknown
46861,Unknown
46860,Unknown
9807,Image Kei
46859,Unknown
46857,Unknown
46936,Unknown
3372,ACC Production
34841,Toei Animation
38008,Magic Bus
6195,Nippon Animation
3073,A-1 Pictures
23015,Sunrise
15069,Unknown
42654,Unknown
42660,Unknown
56368,Unknown
4547,Toei Animation
20147,Sunrise
29375,Unknown
39691,Unknown
48189,Imagestone Inc.
44777,Unknown
44778,Unknown
44782,Unknown
44781,Unknown
7211,TMS Entertainment
45660,Unknown
45661,Unknown
45662,Unknown
44349,Unknown
45664,Unknown
45668,Unknown
45667,Unknown
45676,Unknown
36036,Unknown
46432,Unknown
45512,Unknown
45509,Unknown
45502,Unknown
45504,Unknown
45505,Unknown
45508,Unknown
45511,Unknown
45506,Unknown
45513,Unknown
45507,Unknown
45503,Unknown
45510,Unknown
45434,Unknown
45435,Unknown
45433,Unknown
31547,Unknown
8685,Eiken
4940,Bee Train
53828,Unknown
56677,Unknown
48253,Unknown
47800,Unknown
44153,Unknown
49920,Unknown
44144,Unknown
44145,Unknown
44146,Unknown
44147,Unknown
44148,Unknown
44149,Unknown
44151,Unknown
44152,Unknown
47762,Unknown
5810,Unknown
52337,CANON RECORDINGS
54848,CANON RECORDINGS
45892,Unknown
31691,Unknown
43253,Shanghai Animation Film Studio
43256,Unknown
43257,Unknown
43255,Unknown
43967,Shanghai Animation Film Studio
47646,Unknown
47647,Unknown
47648,Unknown
47649,Unknown
44909,Unknown
39135,Unknown
46023,Unknown
46028,Unknown
46035,Unknown
46032,Unknown
46026,Unknown
46029,Unknown
46036,Unknown
46025,Unknown
46027,Unknown
46033,Unknown
46024,Unknown
46034,Unknown
46030,Unknown
46031,Unknown
47976,Unknown
38147,Animation Planet
47830,Unknown
46290,Unknown
45480,Unknown
27681,Shin-Ei Animation
4684,TMS Entertainment
46339,Unknown
35641,Alpha Animation
42482,Pie in the sky
30028,Toei Animation
25607,Unknown
47285,Unknown
46567,Unknown
46261,Unknown
46369,Unknown
34456,Studio 4°C
37054,Studio 4°C
48255,Unknown
28887,Unknown
48254,Unknown
46049,Unknown
35508,Unknown
47460,Unknown
46637,Unknown
47946,Unknown
47496,Unknown
47495,Unknown
46902,Unknown
45835,Unknown
45838,Unknown
45837,Unknown
45844,Unknown
45845,Unknown
45839,Unknown
45843,Unknown
46909,Unknown
43450,Unknown
36015,Unknown
44175,Unknown
47105,Unknown
46918,Unknown
45889,Unknown
46528,Unknown
45718,Unknown
44413,Unknown
44424,Unknown
44421,Unknown
44422,Unknown
44426,Unknown
44416,Unknown
44423,Unknown
44415,Unknown
44417,Unknown
44419,Unknown
44414,Unknown
44425,Unknown
44418,Unknown
44420,Unknown
46462,Unknown
46520,Unknown
9518,Unknown
46703,Unknown
47507,Unknown
44689,Unknown
44692,Unknown
44370,Unknown
46934,Unknown
44489,Unknown
44490,Unknown
43954,Unknown
45459,Unknown
45751,Unknown
41415,Unknown
44393,Unknown
44394,Unknown
44395,Unknown
44396,Unknown
47011,Unknown
45214,Unknown
46252,Unknown
46145,Unknown
46503,Unknown
46967,Unknown
47304,Unknown
46216,Unknown
46217,Unknown
46214,Unknown
46362,Unknown
45104,Unknown
45208,Unknown
45879,Unknown
44464,Unknown
47673,Unknown
44477,Unknown
44478,Unknown
47848,Unknown
46361,Unknown
46426,Unknown
46949,Unknown
46072,Unknown
46073,Unknown
47085,Unknown
47580,Unknown
56560,Unknown
45850,Unknown
48082,Unknown
47568,Unknown
45430,Unknown
46683,Unknown
46340,Unknown
43676,Shanghai Animation Film Studio
46203,Unknown
46332,Unknown
46331,Unknown
46334,Unknown
46329,Unknown
46330,Unknown
46882,Unknown
48037,Unknown
47952,Unknown
46078,Unknown
10506,Kachidoki Studio
1739,Three-d
48442,Unknown
36736,Unknown
46201,Unknown
47191,Unknown
48009,Unknown
45469,Unknown
33538,Unknown
33540,Unknown
18939,Pierrot Plus
18941,The Answer Studio
37714,Unknown
35107,Unknown
54871,Unknown
17315,Shin-Ei Animation
22313,Toei Animation
56505,Fanworks
10633,DLE
29401,Unknown
29389,Unknown
47933,Unknown
46659,Unknown
47120,Unknown
46307,Unknown
8832,Life Work
7639,Studio Deen
20223,Toei Animation
44495,Unknown
48019,Unknown
44496,Unknown
46453,Unknown
43892,Shanghai Animation Film Studio
45442,Unknown
45440,Unknown
45441,Unknown
45443,Unknown
46892,Unknown
46271,Unknown
44475,Unknown
44958,Unknown
48084,Unknown
46457,Unknown
45538,Unknown
45532,Unknown
45537,Unknown
45552,Unknown
45535,Unknown
45540,Unknown
45533,Unknown
45549,Unknown
45551,Unknown
45534,Unknown
45884,Unknown
45543,Unknown
45536,Unknown
49065,Unknown
45548,Unknown
45545,Unknown
45541,Unknown
45547,Unknown
45539,Unknown
10889,Tokyo Movie Shinsha
47899,Unknown
45983,Unknown
45080,Unknown
43662,Shanghai Animation Film Studio
48078,Unknown
49970,Unknown
46356,Unknown
55977,AQUA ARIS
46817,Unknown
45696,Unknown
45697,Unknown
45698,Unknown
46373,Unknown
45810,Unknown
47671,Unknown
47286,Unknown
29527,Unknown
48262,ANYZAC
1863,OLM
48264,Unknown
48266,Unknown
56290,Unknown
55047,Unknown
28019,Meruhensha
19987,Unknown
19999,Unknown
8143,Unknown
48256,Unknown
44014,Unknown
46711,Unknown
11609,DLE
47749,Unknown
6500,Hoods Entertainment
7593,feel.
8861,feel.
10073,Hoods Entertainment
30385,Arms
33834,Artland
33834,TNK
34019,Zero-G
39469,Zero-G
40010,Passione
40436,Wolfsbane
40750,TNK
41946,Studio Gokumi
41946,AXsiZ
44524,Passione
50348,Seven
50348,Wolfsbane
51212,TNK
