anime_id,theme
48225,Anthropomorphic
45190,
34891,
48217,Mecha
56484,
47178,
47969,Anthropomorphic
46464,
43864,Anthropomorphic
46305,
46275,
47522,
47491,Anthropomorphic
46760,
46636,
46773,
46501,Anthropomorphic
48335,
47267,
47704,
46232,Anthropomorphic
46233,Anthropomorphic
46230,Anthropomorphic
46231,Anthropomorphic
46128,
46130,
46131,
46129,
51155,Strategy Game
34664,
39012,
36735,Music
36735,Samurai
35517,Music
37653,Music
23721,
45198,
48343,Mahou Shoujo
48343,School
35914,
47015,
37798,
45326,
44924,
45206,
47601,
47603,
47843,
47604,
47609,
47606,
47607,
26087,
47608,
47469,
48044,
47110,
45862,
12185,
11525,
47505,
41417,Mecha
45458,
44292,Mecha
44741,Military
44741,Space
44032,Mecha
44032,Military
44033,Mecha
44033,Military
48102,
20183,Historical
46430,
52062,Racing
9856,Historical
33300,Historical
48051,
52063,Racing
10137,Educational
46710,
11245,Historical
47541,
52210,Team Sports
47684,
45934,
46254,Anthropomorphic
56267,Strategy Game
47291,
45945,
48085,
9868,Historical
46952,Historical
46896,
46897,
30060,
8025,
8501,
32417,
32418,
32419,
47623,
56504,
9383,
47241,Anthropomorphic
48334,
17457,
33262,
46853,
48327,Historical
45872,
46368,
45192,
45226,
21447,
46285,
46968,
46286,
48328,School
44803,Anthropomorphic
44806,Anthropomorphic
47971,
46547,
48332,
39820,Racing
48331,Mecha
56263,Racing
56264,Racing
56265,Racing
56266,Racing
47284,Anthropomorphic
46227,
47335,
46056,Anthropomorphic
32944,
37943,
37945,
56354,
29745,
29759,
40589,
48789,
41470,
45705,Historical
43945,Anthropomorphic
47323,Anthropomorphic
46441,Anthropomorphic
46239,Educational
46264,
46265,
47219,Military
46511,
32630,Music
56478,Anthropomorphic
56479,
48340,
45952,
35817,
43803,
43881,
43882,
43883,
43884,
43885,
43887,
46626,
46150,
46165,
46127,
43831,Anthropomorphic
45846,
45847,Anthropomorphic
43877,Historical
47934,Anthropomorphic
47629,
46460,Anthropomorphic
9955,
43681,
47576,
46063,
45312,
47955,
38427,
39635,
48077,
29469,
18007,Historical
18007,Military
44177,Anthropomorphic
45805,Anthropomorphic
10887,
46205,Historical
46754,
47553,
48005,
45013,
45015,
45020,
45016,
45023,
45021,
45019,
45014,
45022,
48081,
43309,
47856,
47355,
48160,
47001,
46301,
46258,
46919,
46263,
43920,
46838,
46537,
48175,
43965,
30893,
51235,
54070,
54077,
54078,
54933,
43319,
43320,
46557,
44019,
44020,
44021,
44289,
46323,Anthropomorphic
46322,Anthropomorphic
46320,Anthropomorphic
47065,Historical
45848,
47240,Anthropomorphic
7750,
48904,
46384,Parody
56480,Mecha
48161,Mecha
56481,Mecha
44457,
44454,
44455,
44456,
31746,
41951,Parody
44458,
46058,Anthropomorphic
15957,
54051,
21485,
8879,
30034,
45895,
47464,
47682,
46315,
44168,Mythology
44169,Mythology
46354,
47883,
48165,
48166,Anthropomorphic
46907,
47703,Anthropomorphic
45460,
45360,
19901,
45449,
48517,Martial Arts
20083,
45738,
45978,
45736,
45734,
45740,
45735,
45747,
45749,
45748,
45743,
34309,
45741,
45733,
45737,
45746,
45739,
45744,
44441,Mecha
44440,Mecha
44444,Mecha
44445,Mecha
44446,Mecha
44447,Mecha
47462,
8478,Anthropomorphic
8478,Educational
20009,
45754,
47345,
46057,Anthropomorphic
46746,
31555,
52030,
45975,
46278,
36740,
56345,
39356,Anthropomorphic
39356,Historical
39356,Parody
39356,Samurai
45909,
33727,
46098,
46425,Anthropomorphic
23737,Anthropomorphic
23737,Team Sports
48172,
48169,Anthropomorphic
48170,Anthropomorphic
54128,Anthropomorphic
47494,Anthropomorphic
51037,Time Travel
46652,
52460,
54762,
44810,
44811,
44812,
44813,
47072,
46281,Educational
47073,
47959,
46978,
45991,
46276,
8179,
20201,
25059,
40368,
28087,Historical
28087,Performing Arts
47585,Anthropomorphic
27369,
40487,
30026,
21491,School
3243,
45704,
48289,
45194,
22999,Historical
46346,
48307,
44736,Anthropomorphic
44737,Anthropomorphic
47023,Historical
47023,School
46279,
43946,Anthropomorphic
18573,
45967,
46291,Anthropomorphic
46157,
46597,
46938,
43865,Anthropomorphic
47215,
47939,
45874,
46627,
47078,
47136,
47581,Workplace
46920,
46921,Anthropomorphic
45365,
41494,
33671,Mecha
33792,Mecha
43859,Historical
48086,
46688,Anthropomorphic
46689,Anthropomorphic
34358,
46690,Anthropomorphic
46691,Anthropomorphic
46692,Anthropomorphic
44890,
46693,
46180,
46392,Anthropomorphic
19997,
18005,Team Sports
35319,School
46767,
46991,
46595,
46065,
45177,Anthropomorphic
45178,Anthropomorphic
45179,
10997,
23973,
29846,Super Power
30342,
30121,
30118,
17623,
5594,
9949,
40273,Historical
36506,
45243,Anthropomorphic
47344,
48325,
25809,
48133,Anthropomorphic
34488,
47583,Anthropomorphic
20199,Parody
20755,
52815,
16908,
31753,
10995,
44494,
46218,
46621,
44293,
44300,
44298,
44297,
46505,
45742,
20115,Racing
47109,
48326,Mecha
49070,Mecha
48134,
48135,
47122,
49116,
48349,Strategy Game
48763,Strategy Game
10953,
39664,
19501,Parody
19501,Super Power
34701,
35962,Music
55020,Anthropomorphic
31692,Historical
22669,
40299,
7177,
46244,Anthropomorphic
10856,
47698,Anthropomorphic
46408,Anthropomorphic
41117,Historical
41117,Parody
41117,Racing
27521,Music
33290,Music
30602,Music
19457,
21981,
48096,
15897,
46280,
36552,
31078,
43854,
47556,
45333,
45334,
46121,Educational
46120,
46123,Educational
46125,Educational
43914,
48072,
47276,
47203,
46506,Anthropomorphic
45963,
45816,
47173,
17613,
43949,Anthropomorphic
44280,Mecha
54216,
44282,Mecha
44283,Mecha
44285,Mecha
48029,
46240,Anthropomorphic
44901,
44278,
44279,
46467,Anthropomorphic
47565,Anthropomorphic
47551,Anthropomorphic
44188,
48083,
26089,
45944,
46472,
48137,Educational
45209,
48215,
47558,
46132,
46137,
46133,
46134,
46135,
46136,
46138,
46139,
45242,
45524,
43947,Historical
45229,
45230,
45231,
43958,
43959,
9533,
45687,
47538,
47812,
47813,
46566,
15873,Martial Arts
46442,Anthropomorphic
29507,Music
46274,
20239,
9811,
46152,
46153,
46956,
34831,
48324,
46427,
46542,
44743,Educational
46526,
45344,
45345,
45347,
30411,
3251,
10539,
47206,Educational
46743,
44708,
48088,
44709,
44711,
44710,
45470,Anthropomorphic
45471,Anthropomorphic
24465,
56277,Mecha
56277,Racing
56300,Mecha
56300,Racing
56305,Mecha
56305,Racing
56306,Mecha
56306,Racing
56307,Mecha
56307,Racing
56308,Mecha
56308,Racing
56279,Mecha
56279,Racing
56280,Mecha
56280,Racing
56282,Mecha
56282,Racing
56283,Mecha
56283,Racing
56297,Mecha
56297,Racing
56299,Mecha
56299,Racing
56303,Mecha
56303,Racing
56304,Mecha
56304,Racing
37942,Music
37944,Music
37263,Strategy Game
47243,
47244,
46064,
45350,
11203,Strategy Game
56356,Super Power
56357,Super Power
15479,
45916,
30470,Parody
30470,Super Power
22821,Parody
22821,Super Power
13459,
36231,
21549,
46499,
43860,Anthropomorphic
46500,
45773,Historical
39130,
44363,Music
20003,
39121,
39138,
39133,
39136,
39122,
39123,Anthropomorphic
39125,
39139,
39124,
39137,
39126,
39129,
39128,
39140,
39127,Historical
39127,Music
39131,
46055,
47506,
46066,
30138,
45834,
53090,
8191,
44639,
48076,
46513,
44487,
47744,Anthropomorphic
47521,
45485,
29471,
46359,
45962,
47571,Anthropomorphic
45893,Anthropomorphic
45699,
47089,
46074,
46075,
44749,
47278,
46549,
46485,
47776,
46889,
44374,
46169,
47957,
3414,
47564,
21483,
45683,
45764,
45756,
45765,
45762,
45755,
45763,
45766,
45757,
45759,
45758,
38538,Strategy Game
38537,Strategy Game
38537,Super Power
45760,
19681,
9902,
48770,
51154,
37951,
53408,
51839,
20079,
20081,
21053,
54847,
19965,
48318,Historical
50600,
11421,Anthropomorphic
20025,
48311,Anthropomorphic
54227,Anthropomorphic
48309,
48317,Historical
48280,School
29367,
24041,Parody
48321,
46260,Anthropomorphic
47477,
45681,
45682,
42765,
46440,
42766,
42740,Racing
48021,
47992,
45919,
45490,
43861,Anthropomorphic
46256,Historical
47145,
47740,
46687,
46319,Anthropomorphic
47320,
47662,Historical
46475,Mythology
46288,
43830,
46117,Anthropomorphic
45965,
47296,School
45679,
47297,School
45980,
45690,
47067,
55105,Team Sports
47954,
46211,
6701,
47855,Anthropomorphic
47070,
38881,Gag Humor
46414,
47945,
46531,
49960,
46446,Anthropomorphic
46295,
46371,
45761,
45922,
46502,
43808,
44399,
46179,
47701,
45883,
46345,
42033,
42146,Martial Arts
42144,
46207,Anthropomorphic
46318,Anthropomorphic
45133,
44351,
43825,Anthropomorphic
46060,
47063,Mecha
47532,Workplace
47534,
47533,
45968,
33267,
45780,
46411,
46556,
46553,
46554,
46555,
47888,
46478,
47104,
46341,Racing
44452,
47367,
48073,
47850,
47851,
45482,
44974,
44975,
44976,
44977,
45298,
46646,
45439,Anthropomorphic
45437,Anthropomorphic
45436,Anthropomorphic
45438,Anthropomorphic
28145,
48322,
39679,Mythology
45702,
48067,
45882,
46742,Anthropomorphic
11857,Combat Sports
22997,
46525,
46524,Anthropomorphic
44911,
44031,
46445,
29748,
29746,
38010,
19981,
29529,Historical
29529,Mythology
10236,Historical
10236,Mythology
39628,
19087,
41813,
44103,
44110,
44104,
44105,
44108,
44111,
44109,
44112,
44114,
44123,
44118,
44117,
44122,
44116,
44119,
44115,
44121,
47530,
46405,Anthropomorphic
46309,
43943,
46529,
46390,
47484,
45730,
45974,
19505,
45409,Anthropomorphic
46241,
46522,
41116,Historical
41116,Parody
41118,Historical
41118,Parody
45911,
19993,
10541,
30151,
45493,Historical
45493,Military
46325,Historical
43416,
20123,
29489,
20127,
9371,
47569,
27723,
39007,
10797,School
47797,
39040,
35695,
46053,
45173,
45174,
47936,
44984,
37359,
46456,Anthropomorphic
34666,
34665,
29433,
34667,
45794,
46253,
22651,
8244,
44171,
46953,
46142,
10237,
49221,Music
48342,
49664,
34233,
19995,
44702,
48341,
36073,
41156,Parody
29836,
38094,
38631,Racing
51752,Racing
53021,Racing
48141,Anthropomorphic
48144,
48142,
35365,
48143,
35364,
56358,Mahou Shoujo
56358,School
49121,
48148,Anthropomorphic
30048,
46407,Anthropomorphic
48145,
42083,
34643,
47024,
23829,Parody
23829,Space
29738,Idols (Female)
29738,Music
45102,
35920,
45898,
46540,
46541,
41416,
42263,
42264,
44403,Anthropomorphic
45417,Anthropomorphic
45881,
46185,
43966,
47702,
35696,
30129,
17599,
50142,
7189,
8595,
52390,Mecha
52390,Parody
47893,
48070,
46005,
45501,
47693,
47687,
47691,
47694,
47685,
47688,
47692,
47689,
47695,
47690,
47686,
46050,Anthropomorphic
43678,
45361,
46360,
45339,
46570,
46575,
46576,
46573,
46574,
46571,
46572,
45684,
46602,
45355,
45356,
45357,
45358,
45363,
45216,
45906,
46695,
47770,Anthropomorphic
47773,Anthropomorphic
47772,Anthropomorphic
47771,Anthropomorphic
47150,
47151,
46635,
45520,
45517,
45521,
45519,
45362,
45359,
46512,
48011,
46045,Anthropomorphic
45678,
45246,
45262,
45263,
45304,Historical
45283,
46353,
46944,
46945,
46947,
46559,
46950,
24797,
46376,Historical
46404,Anthropomorphic
48339,Martial Arts
45709,Anthropomorphic
45708,Anthropomorphic
45710,Anthropomorphic
45260,Martial Arts
48338,
17669,School
17669,Team Sports
44854,
5809,
37325,Pets
22465,School
38121,Super Power
19325,
51085,Team Sports
39003,
20603,Parody
36486,
37472,
36551,
40953,
42179,
46297,Anthropomorphic
46289,Educational
43311,
43312,
47119,
46037,Anthropomorphic
46038,Anthropomorphic
47809,Team Sports
46704,
45188,
52371,Gag Humor
52369,
52370,
45328,Anthropomorphic
43448,
46998,
46999,
46997,
46190,
46311,
46314,
46313,
46312,
43613,
48059,
46366,Anthropomorphic
47025,Historical
47025,Military
44385,Historical
44385,Military
43303,Racing
43303,Strategy Game
47849,
47967,Anthropomorphic
46603,
45796,Educational
45797,
45795,
45793,
29003,
41160,
41159,
31054,
46039,Anthropomorphic
45204,
46051,Anthropomorphic
24875,
47234,
46514,
56482,
56483,
47321,
47322,
48107,
45870,
47302,
44035,Racing
47066,
13179,Educational
35476,Educational
42852,Parody
47021,
29421,
46270,
17102,Team Sports
46702,
44653,Anthropomorphic
46993,
46994,
45176,
46623,
45958,
45960,
45959,
45908,
46374,
48192,
53673,
45931,Historical
45973,Historical
44705,
46527,Anthropomorphic
45821,
45822,
45823,
45825,
45826,
45828,Educational
46308,Historical
45017,
44779,
52471,
49326,
50997,
50998,
39685,Martial Arts
39686,Martial Arts
30057,
48193,Mahou Shoujo
27965,
56410,
56411,
51753,
52463,
48198,
56463,
48197,
45455,
45451,
45454,
45453,
45827,
45988,Anthropomorphic
46904,
47101,
46324,
30906,
38167,
38166,
53011,
55195,
47488,Anthropomorphic
46796,
46795,
47956,
39119,Historical
39119,Samurai
23001,Historical
20231,
10709,Educational
10709,Historical
22509,Historical
46917,
37560,
38776,
47520,Anthropomorphic
45907,
45401,Anthropomorphic
45402,Anthropomorphic
45403,Anthropomorphic
47546,
45728,
44753,
44755,
44756,
47879,Anthropomorphic
47880,Anthropomorphic
47251,
47476,
46837,
19873,
40939,
48195,
33383,
56487,Pets
47022,
10239,
48391,Strategy Game
43356,Anthropomorphic
9821,Anthropomorphic
9821,Historical
48208,School
56272,Mecha
56272,Racing
56272,Strategy Game
56274,Mecha
56274,Racing
56274,Strategy Game
45878,
44176,
47885,
46013,Anthropomorphic
30027,Historical
45049,Anthropomorphic
45050,Anthropomorphic
45051,Anthropomorphic
46435,Anthropomorphic
46434,Anthropomorphic
46433,Anthropomorphic
43348,
47841,Mecha
47138,Anthropomorphic
47343,Anthropomorphic
46786,
47708,Anthropomorphic
47378,
47379,
47380,
46731,Historical
46732,Historical
44167,
45141,
37428,
45801,
45799,
45800,
45802,
45341,
45327,Anthropomorphic
44434,Anthropomorphic
47093,
47655,
45201,Racing
47258,
47259,
47079,
11733,
48202,
48200,
56575,
48203,Mecha
46172,
47884,
48046,
48047,
46054,
53320,
44182,
47179,
46955,
29385,
47338,Anthropomorphic
22755,Parody
22755,Strategy Game
14623,
7751,
38092,
33946,
46292,Anthropomorphic
56499,
44668,
32402,
44679,
46521,Anthropomorphic
53910,Anthropomorphic
46785,
35317,
35799,Anthropomorphic
35799,Mecha
46846,
47213,
47763,
5374,
48207,Mahou Shoujo
44488,
45904,
45197,Anthropomorphic
46220,
46221,
46223,
46224,
45886,
45431,
13503,Parody
47837,
13505,
46939,
44878,
44877,
44876,
47842,
48050,
47325,
45897,
43672,
48017,
43871,
46854,
46855,
46856,
44863,
44162,
44163,
44164,
45473,Anthropomorphic
29387,
22893,
31924,
41667,
35699,
30117,
29427,
20173,
12613,
43778,
50193,
20001,
12391,
39029,
44469,
45790,
44471,
44472,
44470,
2735,Mecha
46299,
48206,
40832,Parody
54667,
45369,Anthropomorphic
45370,Anthropomorphic
46745,Anthropomorphic
46348,
47128,
23799,Music
45348,Anthropomorphic
47944,
49961,
33479,
54293,Anthropomorphic
33599,Mythology
45818,
56475,Pets
29371,
56359,Super Power
48156,
48155,School
56477,
48151,
52744,School
48154,Anthropomorphic
48153,School
37941,
27551,
46126,
32876,
36881,
33583,
40406,
40407,
40408,
56105,
27943,Super Power
32136,
48157,Anthropomorphic
5184,Historical
31361,Pets
34207,
48790,
50052,
33398,
41404,Anthropomorphic
41404,Historical
41404,Parody
41404,Samurai
23555,Anthropomorphic
36981,
31562,Anthropomorphic
35478,
35444,
53087,
29844,
30409,
48094,
45720,
20027,
12181,Historical
12181,Parody
34182,
20077,
34264,Anthropomorphic
34264,School
35106,Martial Arts
35108,Martial Arts
9455,Anthropomorphic
9455,Samurai
48159,
45915,
46378,
21019,
48174,
23013,
5089,Childcare
31019,
41384,Racing
29740,
22585,
37927,School
24845,Music
24403,
30144,
52319,Mythology
56498,School
34363,
56588,
9070,
18469,
48295,
25139,
29431,
38363,Parody
34234,
35698,
37780,
17624,
41114,
2742,
53035,
29435,Music
56468,
41276,School
20085,
46070,
41349,
53651,
53652,
37559,Mythology
37559,Parody
45946,Anthropomorphic
41458,
53019,
54052,
35656,
41776,
41778,
41777,
48486,
50799,
53514,
20023,
30025,Super Power
23011,Team Sports
33414,Historical
36002,Historical
35372,Music
43853,
29399,
28089,
13165,
48061,
49968,
46204,Anthropomorphic
38099,
47349,
47170,
47169,
13463,
29487,
48034,
32842,
35112,
30417,
33002,
33842,
56476,
25503,
47892,Anthropomorphic
31640,
47807,
46413,
56412,
56413,
56414,
47113,
24121,
33310,
23607,Parody
47111,
46740,Anthropomorphic
10855,
40087,
23347,
37244,
26163,
32660,Mahou Shoujo
43642,
45222,Anthropomorphic
45221,Anthropomorphic
31237,
45223,Anthropomorphic
47293,
31464,Team Sports
44465,Mecha
20005,
46228,
17423,Music
54291,Anthropomorphic
47894,Anthropomorphic
47898,Anthropomorphic
47895,Anthropomorphic
47897,Anthropomorphic
47806,
53116,
34235,
40089,
48594,
33835,
35963,
25609,Music
25611,Music
25615,Music
41101,
53089,Gag Humor
46144,
53830,
48245,
48250,
27461,Educational
27461,Music
27461,Performing Arts
56360,Super Power
56361,Super Power
38612,Racing
44676,Anthropomorphic
48231,
56409,Super Power
37752,Mecha
37752,Racing
37752,Strategy Game
16650,
48273,
37686,
52935,
53115,Music
9426,
11589,
44860,
44861,
42922,Strategy Game
46424,Anthropomorphic
45770,
47239,
45820,Historical
48032,
49992,School
43941,
48080,
49971,
47526,Anthropomorphic
45824,
46268,
46579,
46577,
46580,
46582,
46578,
46581,
45829,
46423,
47828,
47829,
48089,
46148,
47978,
47019,
45986,Historical
47272,
47126,
47127,
47125,
8195,
47124,
46694,
45815,Martial Arts
47552,Anthropomorphic
47570,Anthropomorphic
46016,Anthropomorphic
48049,
46827,
47968,Anthropomorphic
56151,Historical
46616,
44132,
44133,
48028,
45719,
46625,
46212,
46173,
46175,
44179,Historical
46302,
44366,Historical
44369,Historical
45078,
46068,
45994,
45964,Anthropomorphic
46410,
18937,
47925,
46229,
44583,
41277,Mahou Shoujo
55087,Mahou Shoujo
47097,Anthropomorphic
46532,
16526,Parody
16526,School
46879,Anthropomorphic
46881,Anthropomorphic
46880,Anthropomorphic
52066,
38451,Parody
45404,
43843,
47002,
11545,Historical
19467,
46861,Historical
46860,Historical
9807,
46859,Historical
46857,Historical
46936,Military
3372,
34841,
38008,
6195,
3073,
23015,
15069,
42654,Racing
42660,Racing
56368,Music
56368,Racing
4547,
20147,
29375,Mecha
39691,
48189,
44777,
44778,
44782,
44781,
7211,
45660,
45661,
45662,
44349,
45664,
45668,
45667,
45676,
36036,
46432,
45512,
45509,
45502,
45504,
45505,
45508,
45511,
45506,
45513,
45507,
45503,
45510,
45434,Anthropomorphic
45435,Anthropomorphic
45433,Anthropomorphic
31547,Historical
8685,
4940,
53828,Team Sports
56677,Mahou Shoujo
48253,Anthropomorphic
47800,
44153,
49920,
44144,
44145,
44146,
44147,
44148,
44149,
44151,
44152,
47762,
5810,Super Power
52337,
54848,
45892,Anthropomorphic
45892,Educational
31691,Historical
43253,
43256,
43257,
43255,
43967,
47646,Anthropomorphic
47647,Anthropomorphic
47648,Anthropomorphic
47649,Anthropomorphic
44909,Anthropomorphic
39135,
46023,
46028,
46035,
46032,
46026,
46029,
46036,
46025,
46027,
46033,
46024,
46034,
46030,
46031,
47976,Historical
38147,
47830,
46290,Historical
45480,
27681,
4684,
46339,Anthropomorphic
35641,
42482,Mahou Shoujo
42482,Parody
30028,Historical
25607,Historical
47285,Anthropomorphic
46567,Anthropomorphic
46261,Anthropomorphic
46369,
34456,Parody
34456,Super Power
37054,Parody
37054,Super Power
48255,Anthropomorphic
28887,
48254,
46049,Historical
46049,Military
35508,
47460,
46637,Historical
47946,
47496,
47495,
46902,
45835,Anthropomorphic
45838,
45837,Anthropomorphic
45844,Anthropomorphic
45845,Anthropomorphic
45839,Anthropomorphic
45843,Anthropomorphic
46909,
43450,
36015,Martial Arts
44175,Martial Arts
47105,
46918,
45889,Historical
46528,
45718,Historical
45718,Martial Arts
44413,Historical
44424,Historical
44421,Historical
44422,Historical
44426,Historical
44416,Historical
44423,Historical
44415,Historical
44417,Historical
44419,Historical
44414,Historical
44425,Historical
44418,Historical
44420,Historical
46462,
46520,
9518,School
46703,
47507,Historical
44689,
44692,
44370,
46934,
44489,
44490,
43954,
45459,
45751,
41415,Mecha
44393,
44394,Mecha
44395,Mecha
44396,Mecha
47011,
45214,
46252,Strategy Game
46145,
46503,
46967,
47304,
46216,
46217,
46214,
46362,
45104,Anthropomorphic
45208,
45879,
44464,Mecha
47673,
44477,
44478,
47848,
46361,
46426,Anthropomorphic
46949,
46072,
46073,
47085,
47580,Anthropomorphic
56560,
45850,
48082,
47568,Anthropomorphic
45430,
46683,Historical
46340,Anthropomorphic
43676,
46203,Anthropomorphic
46332,
46331,
46334,
46329,Anthropomorphic
46330,
46882,
48037,
47952,Anthropomorphic
46078,Anthropomorphic
10506,
1739,Educational
48442,
36736,
46201,
47191,
48009,
45469,
33538,
33540,Racing
18939,
18941,
37714,Educational
35107,Martial Arts
54871,Historical
17315,
22313,Martial Arts
56505,
10633,
29401,
29389,
47933,
46659,Educational
47120,Anthropomorphic
46307,
8832,
7639,
20223,Historical
44495,
48019,
44496,
46453,Anthropomorphic
43892,
45442,Anthropomorphic
45440,Anthropomorphic
45441,Anthropomorphic
45443,Anthropomorphic
46892,Anthropomorphic
46271,
44475,
44958,
48084,
46457,
45538,
45532,
45537,
45552,
45535,
45540,
45533,
45549,
45551,
45534,
45884,
45543,
45536,
49065,
45548,
45545,
45541,
45547,
45539,
10889,
47899,Anthropomorphic
45983,
45080,
43662,
48078,
49970,
46356,Historical
55977,
46817,Historical
45696,
45697,
45698,
46373,
45810,
47671,Historical
47286,
29527,Historical
29527,Mythology
29527,Samurai
48262,
1863,Historical
48264,
48266,
56290,
55047,
28019,
19987,
19999,
8143,
48256,
44014,Historical
46711,
11609,
47749,Anthropomorphic
6500,Gore
6500,Harem
6500,School
6500,Super Power
7593,Harem
7593,School
8861,Harem
10073,Gore
10073,Harem
10073,School
10073,Super Power
30385,
33834,
34019,Harem
34019,Mythology
34019,School
39469,Harem
39469,Mythology
39469,School
40010,Anthropomorphic
40436,Harem
40750,Gore
40750,Harem
40750,Time Travel
41946,Harem
44524,Harem
44524,Isekai
50348,Harem
51212,Harem
